Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	tree_length
15048	-777.333	-849.5832	72.25023	0.0496354	0.0264815	0.0549164	0.0530847	0.000541205	0.00222791	0.00812489	0.00158902	0.00656405	0.00174754	0.00416276	9.66896e-05	0.00193489	0.00668882	0.0446012	0.00567446	0.0145712	0.0223722	0.00380265	0.0204239	0.0105598	0.0085345	0.0129398	0.00724251	0.00608359	0.00193784	0.0126049	0.0121137	0.0119528	0.058375	0.0307033	0.0202663	0.00100897	0.0041282	0.0341954	0.0176521	0.0199851	0.011226	0.00703164	0.00480318	0.000687664	0.00585753	0.0388447	0.00183798	0.0620065	0.146573	0.0147306	0.00385437	0.000893335	0.00301441	0.0183474	0.71163	1.11748	0.0582855	0.250012	0.648896	1.54108	3.99981	17.1569	2.055252	0.2594429	0.0539965	0.0288082	0.0597416	0.0577488	0.000588757	0.00242366	0.00883877	0.00172864	0.00714079	0.00190109	0.00452852	0.000105185	0.00210489	0.00727652	0.04852	0.00617303	0.0158515	0.0243379	0.00413676	0.0222184	0.0114876	0.00928437	0.0140767	0.00787886	0.00661811	0.00210811	0.0137124	0.013178	0.013003	0.063504	0.033401	0.022047	0.00109763	0.00449091	0.0371999	0.019203	0.021741	0.0122124	0.00764947	0.0052252	0.000748084	0.00637219	0.0422577	0.00199947	0.0674546	0.159451	0.0160249	0.00419303	0.000971826	0.00327926	0.0199595	0.9192335
15084	-791.0411	-860.5333	69.49225	0.0377971	0.0209146	0.00296268	0.0339832	0.0024151	0.000107848	0.00570745	0.00035596	0.00235678	0.00849548	0.00864015	0.00199054	0.00322278	0.00283403	0.0174911	0.0127279	0.0101459	0.0115414	0.00454182	0.0130967	0.0119859	0.011791	0.0304664	0.00652822	0.0092302	0.000915771	0.00688939	0.00493882	0.00308861	0.0299568	0.0127269	0.0116736	0.0180005	0.0108074	0.0271413	0.0120737	0.00845416	0.00911803	0.00183836	0.00189164	0.000446726	0.00730333	0.0108169	0.00290205	0.0443309	0.0938315	0.00810117	0.0260217	5.59867e-05	0.00386224	0.0225132	2.38387	0.436202	0.0157269	0.131977	0.531633	1.881	7.57708	63.5853	3.002459	2.226507	0.0580574	0.0321254	0.00455075	0.052199	0.00370965	0.000165658	0.00876679	0.000546764	0.00362008	0.0130493	0.0132715	0.00305752	0.00495027	0.00435314	0.0268667	0.0195504	0.0155843	0.0177279	0.00697635	0.0201168	0.0184106	0.0181113	0.0467972	0.0100275	0.0141778	0.00140665	0.0105823	0.00758616	0.00474419	0.0460144	0.0195489	0.017931	0.0276492	0.0166004	0.0416897	0.0185455	0.0129858	0.0140055	0.00282376	0.0029056	0.000686182	0.0112181	0.016615	0.00445763	0.0680934	0.144128	0.0124436	0.03997	8.5997e-05	0.00593249	0.0345808	0.6510307
15120	-784.7926	-856.5098	71.71715	0.14451	0.00910501	0.067629	0.0642863	0.0146979	0.00140021	0.0157072	0.00141907	0.0215439	0.000666467	0.00637574	0.00714576	0.0257846	0.0130909	0.0555866	0.00987258	0.0173378	0.0672756	0.0349793	0.0861259	0.00863009	0.0579597	0.0141641	0.0299385	0.00847614	0.0115129	0.00431566	0.00218822	0.0506959	0.0298523	0.00180792	0.0445442	0.0801718	0.0156157	0.00684322	0.0424537	0.0148987	0.0252639	0.00589588	0.000986036	0.260501	0.00591913	0.0323851	0.000819068	0.0249621	0.0215385	0.121288	0.0409767	0.0190206	0.166851	0.122284	0.35622	1.26228	0.0883793	0.30629	0.691326	1.4465	3.26488	11.3149	1.75425	0.1149716	0.0745937	0.00469985	0.0349089	0.0331835	0.00758682	0.000722763	0.00810778	0.0007325	0.0111206	0.000344018	0.00329105	0.00368851	0.0133095	0.00675729	0.0286928	0.00509605	0.00894947	0.0347265	0.0180557	0.0444567	0.0044547	0.0299178	0.00731129	0.0154538	0.00437524	0.00594275	0.00222767	0.00112952	0.0261684	0.0154092	0.000933217	0.0229929	0.0413833	0.00806056	0.00353235	0.0219139	0.00769046	0.0130408	0.00304335	0.000508975	0.134466	0.00305535	0.0167166	0.000422789	0.012885	0.0111178	0.0626066	0.0211515	0.00981809	0.0861258	0.0631207	1.937299
15156	-777.6066	-849.779	72.17245	0.116757	0.0386619	0.0673752	0.140705	0.0074317	0.000835264	0.013681	0.0096322	0.0066495	0.0197306	0.0151885	0.0115288	0.028097	0.011447	0.0423256	0.0177783	0.0114349	0.0179179	0.00910875	0.0253498	0.087183	0.0365061	0.0093793	0.0158577	0.0309988	0.00991305	0.00361697	0.00689695	0.051354	0.044227	0.000400219	0.0445364	0.0145417	0.0260058	0.00040449	0.0362736	0.00947837	0.0632529	0.0185903	0.0150541	0.119387	0.0187982	0.0793012	0.000102312	0.000988119	0.00141633	0.120555	0.0139389	0.022831	0.106502	0.0780539	0.412201	1.23947	0.114509	0.347532	0.719116	1.3906	2.87744	8.73291	1.566962	0.1354881	0.0687622	0.0227693	0.0396796	0.0828662	0.00437679	0.000491916	0.00805721	0.00567274	0.00391612	0.01162	0.00894501	0.0067897	0.0165473	0.00674152	0.024927	0.0104703	0.00673441	0.0105525	0.00536446	0.0149294	0.0513451	0.0214997	0.0055238	0.00933912	0.0182563	0.00583814	0.00213016	0.00406186	0.0302441	0.0260468	0.000235703	0.026229	0.00856412	0.0153157	0.000238218	0.0213628	0.00558214	0.0372518	0.0109485	0.00886591	0.0703113	0.0110709	0.0467032	6.02553e-05	0.000581937	0.000834123	0.0709992	0.0082091	0.0134459	0.0627225	0.0459687	1.697981
15192	-780.0961	-852.3525	72.25639	0.0429689	0.0201445	0.032195	0.00951452	0.00176477	0.000276913	0.00587434	0.000345201	0.0029573	0.00194364	0.00153303	0.00689489	0.00493708	0.00141942	0.0320066	0.00714144	0.000788599	0.0068108	0.014788	0.0173778	0.00674676	0.00263727	0.00848846	0.00695581	0.0137191	0.0053683	0.00516491	0.019901	0.0267311	0.00105694	0.00441101	0.0102605	0.0041555	0.0101207	0.0053621	0.00826642	0.00529546	0.010868	0.0216325	0.0454688	4.28478e-05	0.0180525	0.021539	0.00490465	0.108528	0.0324494	0.0184571	0.0110003	0.000369553	0.00691398	0.0144963	0.344371	1.26711	0.0237496	0.161363	0.566043	1.76665	6.19722	42.1061	2.704416	0.110724	0.0640327	0.0300196	0.0479773	0.0141786	0.00262988	0.000412658	0.008754	0.000514422	0.00440699	0.00289643	0.00228453	0.0102748	0.00735729	0.00211524	0.0476966	0.0106422	0.00117518	0.0101495	0.0220372	0.0258966	0.0100541	0.00393008	0.0126496	0.0103656	0.0204444	0.0079999	0.00769681	0.0296567	0.0398349	0.00157507	0.00657334	0.0152903	0.00619257	0.0150819	0.00799065	0.0123187	0.00789135	0.0161956	0.0322369	0.067758	6.38522e-05	0.0269021	0.0320977	0.00730896	0.161729	0.0483564	0.0275049	0.0163927	0.000550711	0.0103033	0.0216025	0.6710464
15228	-774.7546	-846.38	71.6254	0.157687	0.06852	0.0120777	0.0501091	0.0106455	0.00070267	0.00487811	0.00212186	0.00204786	0.0162973	0.0107472	0.0124246	0.00622003	0.00552366	0.0612641	0.0266574	0.0191596	0.0309287	0.0302157	0.0357277	0.00472645	0.0241696	0.00874016	0.00635311	0.00813392	0.00818244	0.00849138	0.077119	0.0415204	0.022979	0.00137467	0.0255211	0.0134776	0.0174462	0.0257852	0.0156909	0.00556946	0.00262957	0.0668136	0.113777	0.0102237	0.0430861	0.0330837	0.0163606	0.258675	0.0129519	0.0257697	0.0123389	0.0131515	0.03634	0.0138512	0.916195	1.03414	0.092102	0.312515	0.695679	1.43744	3.19984	10.8575	1.724417	0.3609411	0.102508	0.044543	0.00785139	0.0325746	0.00692033	0.000456787	0.00317113	0.00137937	0.00133126	0.0105944	0.00698648	0.00807693	0.00404347	0.00359078	0.0398261	0.0173292	0.0124551	0.0201059	0.0196424	0.0232256	0.00307254	0.015712	0.00568175	0.00412998	0.00528764	0.00531918	0.00552002	0.050133	0.0269913	0.014938	0.000893634	0.0165906	0.00876141	0.0113413	0.0167623	0.0102002	0.00362055	0.00170941	0.0434337	0.0739636	0.00664616	0.0280091	0.0215069	0.0106356	0.168158	0.00841968	0.0167522	0.0080212	0.00854942	0.0236237	0.00900428	1.538289
15264	-772.2435	-844.4546	72.21104	0.00339904	0.00912385	0.0114653	0.0246941	0.00256323	0.00163043	0.000223493	4.28586e-05	0.00529021	0.0026084	0.0153595	2.71209e-05	0.0047032	0.00288168	0.0137225	0.00370093	0.00231677	7.78577e-05	0.0227225	0.0222287	0.0118962	0.000508818	0.00537482	0.00163976	0.00564319	0.00147899	0.00269989	0.00480146	0.00441885	0.00996711	0.000354632	0.00571656	0.00776937	0.00224993	0.0136485	0.0107611	0.00507991	0.000622354	0.0139213	0.00426836	0.0656317	0.00212767	0.00109598	0.0144243	0.00553615	0.0034635	0.0393154	0.00951674	0.00507909	0.00304291	0.0208718	0.606834	1.16018	0.0342692	0.192961	0.598521	1.67079	5.1824	29.1807	2.439279	0.2130954	0.00787347	0.0211343	0.026558	0.0572009	0.00593742	0.00377671	0.000517696	9.92769e-05	0.0122541	0.00604206	0.0355784	6.28223e-05	0.0108944	0.00667508	0.0317865	0.00857276	0.00536653	0.000180348	0.052634	0.05149	0.0275561	0.00117862	0.0124501	0.0037983	0.0130718	0.00342591	0.00625398	0.011122	0.0102357	0.0230876	0.000821462	0.0132417	0.0179968	0.0052117	0.0316151	0.0249269	0.011767	0.00144161	0.032247	0.00988714	0.152028	0.0049285	0.0025387	0.0334123	0.0128238	0.0080228	0.0910694	0.0220444	0.0117651	0.00704853	0.0483469	0.431708
15300	-786.3033	-857.8941	71.59081	0.0142193	0.0136322	0.0182365	0.0187216	0.00154132	0.00206371	0.000462294	0.000152478	0.00540289	0.0106765	0.0123358	0.000121618	0.00258697	0.00108866	0.010585	0.00280502	0.00176951	0.000101409	0.0172269	0.00671942	0.000840261	0.00490997	0.00373	0.00181695	0.0018328	0.00055941	0.000637313	0.00322125	0.00731782	0.00959261	0.0001713	0.00451337	0.00413883	0.000115836	0.00757957	0.00889931	0.00516766	0.000288046	0.00712592	0.00234539	0.0287876	0.00123383	0.00829222	0.00259866	0.00287643	0.00200132	0.0183012	0.00590534	0.00297179	0.00157681	0.0169216	0.763231	1.09646	0.0213295	0.153123	0.556862	1.79578	6.53071	46.8835	2.782127	0.2835904	0.0463593	0.0444451	0.0594566	0.0610382	0.00502517	0.00672831	0.00150722	0.000497126	0.0176151	0.0348087	0.0402185	0.000396512	0.00843432	0.00354935	0.0345104	0.00914522	0.00576915	0.000330625	0.0561649	0.0219074	0.00273951	0.016008	0.012161	0.00592382	0.0059755	0.00182385	0.00207784	0.0105023	0.0238584	0.0312748	0.000558491	0.014715	0.0134939	0.000377662	0.0247117	0.0290145	0.0168482	0.000939117	0.0232327	0.00764669	0.0938563	0.00402268	0.0270352	0.00847243	0.00937804	0.00652492	0.0596677	0.0192532	0.00968896	0.00514088	0.0551697	0.3067196
15336	-777.9447	-849.5541	71.60939	0.0158861	0.00547484	0.0121022	0.028388	0.00231794	0.00121495	0.00278576	0.00147561	0.0019729	0.00490624	0.0228459	0.00600634	0.00199346	0.000619139	0.013083	0.000463227	0.00263436	0.000151622	0.0220373	0.00938142	0.00806173	0.0011906	0.000978998	0.00650928	0.00410996	0.00116807	0.00393211	0.000718091	0.00795944	0.0121142	0.00251916	0.00598873	0.00169038	0.00191536	0.00981392	0.017678	0.00509471	0.00369301	0.00953016	0.00241902	0.0311642	0.00316241	0.0178311	0.0129101	0.00184783	0.00541906	0.0342268	0.00915875	0.00960514	0.00381057	0.0170965	0.996579	1.00139	0.0279766	0.174783	0.580328	1.72316	5.7214	35.7441	2.585974	0.4054485	0.0388359	0.013384	0.0295857	0.0693985	0.00566653	0.00297011	0.0068102	0.00360733	0.00482305	0.011994	0.0558501	0.0146833	0.00487329	0.00151357	0.0319832	0.00113242	0.00644007	0.000370662	0.0538733	0.0229342	0.019708	0.00291059	0.0023933	0.0159129	0.0100474	0.00285551	0.00961259	0.00175547	0.019458	0.029615	0.00615845	0.0146403	0.00413237	0.00468238	0.0239915	0.0432165	0.0124547	0.00902808	0.0232978	0.00591363	0.0761852	0.00773097	0.0435907	0.0315606	0.00451729	0.0132477	0.0836724	0.0223899	0.0234811	0.00931549	0.0417948	0.4090579
15372	-789.8666	-861.7085	71.84192	0.00828971	0.0121032	0.0613359	0.0946388	0.014495	4.13961e-05	0.00817226	0.00248581	0.00287553	0.0152583	0.12896	0.0181432	0.0082194	0.00239025	0.0081931	0.000757134	0.0107527	0.000144533	0.112942	0.0526789	0.0250615	0.00160843	0.00216611	0.0174232	0.00767253	0.000330079	0.00588365	0.00530967	0.0104502	0.0162946	0.0117975	0.0217944	0.024641	0.00769146	0.0327172	0.0199796	0.0135812	0.00122194	0.00426616	0.00621271	0.193265	0.0185716	0.0383526	0.0404039	0.0106879	0.0149459	0.0798394	0.118408	0.00448918	0.0114864	0.0413855	0.554598	1.18146	0.0510916	0.234455	0.636019	1.57228	4.26522	19.5727	2.150505	0.1912441	0.00604728	0.00882919	0.0447441	0.0690383	0.010574	3.01981e-05	0.00596161	0.00181338	0.00209768	0.0111308	0.0940752	0.0132354	0.00599599	0.00174367	0.0059768	0.000552324	0.00784404	0.000105436	0.0823903	0.0384288	0.0182822	0.00117334	0.00158016	0.0127101	0.00559705	0.00024079	0.00429208	0.00387336	0.00762331	0.0118868	0.0086062	0.0158989	0.0179754	0.00561086	0.023867	0.014575	0.00990737	0.0008914	0.00311213	0.00453212	0.140986	0.0135478	0.0279779	0.0294743	0.00779671	0.0109029	0.0582423	0.0863778	0.00327482	0.00837925	0.0301904	1.370816
15408	-772.786	-844.9483	72.16227	0.024552	0.0221895	0.0618806	0.0323237	0.00668057	0.000113163	0.00228934	0.000398371	0.00276631	0.000852021	0.033112	0.00330117	0.00228841	0.000351209	0.0208389	0.00237822	0.00149605	3.62512e-05	0.0301622	0.0190368	0.0146102	0.00227609	0.0109947	0.0217385	0.00604167	0.000271776	0.00173593	0.000503872	0.0293132	0.0165671	0.0048013	0.0138583	0.0144167	0.000363479	0.00605698	0.00342873	0.00422892	0.00474464	0.0124528	0.00519539	0.133665	0.0165455	0.0482814	0.00478739	0.00150291	0.00776651	0.101103	0.0421081	0.00133209	0.0141079	0.0367342	0.47191	1.21515	0.0314347	0.185005	0.59071	1.69288	5.40527	31.812	2.501704	0.1582192	0.028933	0.026149	0.0729225	0.0380915	0.00787264	0.000133355	0.00269785	0.000469456	0.00325993	0.00100405	0.0390205	0.00389022	0.00269675	0.000413878	0.0245573	0.00280259	0.001763	4.27198e-05	0.0355443	0.0224337	0.0172172	0.00268223	0.0129566	0.0256175	0.00711973	0.000320272	0.00204569	0.000593783	0.0345438	0.0195233	0.00565804	0.0163311	0.0169892	0.000428337	0.00713778	0.00404055	0.00498352	0.00559127	0.0146749	0.00612244	0.157516	0.0194978	0.0568967	0.00564164	0.00177109	0.00915235	0.119143	0.0496218	0.00156978	0.0166253	0.0432889	0.8485806
15444	-786.4211	-858.8888	72.46765	0.134096	0.0573088	0.0233641	0.040464	0.00587619	0.000682263	0.00126909	0.00347557	0.0100889	0.0316571	0.011953	0.00812998	0.0263005	0.000929343	0.025258	0.009278	0.0190235	0.0609536	0.0355254	0.0915875	0.0133727	0.0164793	0.0161701	0.106174	0.0145028	0.0104542	0.00882754	0.0302561	0.00175715	0.0936211	0.00498586	0.028348	0.0203233	0.0145375	0.00512772	0.0227901	0.00502836	0.000860199	0.0343868	0.0260964	0.0368996	0.00563641	0.00500002	0.00863892	0.0900284	0.0111441	0.00108683	0.0230408	0.0430673	0.053718	0.0323587	0.325975	1.2746	0.0806239	0.292873	0.681732	1.46685	3.41445	12.4033	1.820659	0.1041929	0.0970347	0.0414699	0.0169068	0.0292806	0.00425214	0.0004937	0.000918343	0.002515	0.00730054	0.0229077	0.00864946	0.00588303	0.0190316	0.000672492	0.0182772	0.00671375	0.0137658	0.0441073	0.0257069	0.0662747	0.00967675	0.0119248	0.011701	0.0768295	0.0104945	0.00756488	0.0063878	0.021894	0.00127151	0.0677462	0.00360787	0.0205132	0.0147063	0.0105196	0.00371053	0.0164914	0.00363863	0.000622458	0.024883	0.0188839	0.0267013	0.00407862	0.00361812	0.0062513	0.0651464	0.0080641	0.000786453	0.0166728	0.0311644	0.0388715	0.0234154	1.381939
15480	-780.8655	-852.7564	71.89087	0.0841342	0.033896	0.0379367	0.0482041	0.0103547	0.0095048	0.00086461	0.0228142	0.019349	0.00744734	0.0205662	0.0296392	0.0135045	0.00554324	0.0490971	0.00694829	0.0281874	0.0117823	0.0333949	0.0477853	0.00549988	0.0140625	0.0260921	0.0161993	0.0270041	0.00224842	0.019003	0.00112835	0.0144773	0.034387	0.00173283	0.0324984	0.0221581	0.0330746	0.000540108	0.0111137	0.0198841	0.0129161	0.0441378	0.0301657	0.294964	0.0220628	0.0352297	0.0568767	0.00815705	0.0151368	0.160543	0.0731156	0.00761176	0.0246025	0.0490733	0.490972	1.20738	0.079727	0.29128	0.680573	1.46935	3.43313	12.5428	1.828747	0.165669	0.0514063	0.0207106	0.0231795	0.0294529	0.00632678	0.00580747	0.00052828	0.0139396	0.0118223	0.00455035	0.0125661	0.0181097	0.00825131	0.00338694	0.0299985	0.00424543	0.0172226	0.00719902	0.0204044	0.029197	0.00336045	0.00859227	0.0159424	0.00989785	0.0164996	0.0013738	0.0116109	0.000689426	0.00884569	0.0210106	0.00105877	0.0198567	0.0135387	0.0202087	0.000330008	0.00679051	0.0121493	0.00789182	0.0269684	0.0184313	0.180224	0.0134805	0.0215255	0.0347519	0.00498399	0.00924863	0.0980922	0.0446739	0.00465081	0.0150323	0.029984	1.63665
15516	-774.6285	-846.5556	71.92708	0.115486	0.0200071	0.0281528	0.0665255	0.0150704	0.00585266	0.00335768	0.00431932	0.00613958	0.0398429	0.0178621	0.00327883	0.00971184	0.00463244	0.0598259	0.0127947	0.0106132	0.0157211	0.0443285	0.0895948	0.0114977	0.0111909	0.00916799	0.0350808	0.0125487	0.0198672	0.00752966	0.037819	0.0371804	0.0714234	0.00517253	0.00818873	0.0451206	0.0105947	0.0205788	0.0181883	0.00995546	0.00565394	0.0853457	0.0542267	0.0261247	0.00390419	0.00836957	0.0381075	0.206831	0.0446186	0.0115882	0.00897015	0.0408462	0.00751694	0.0239098	0.590058	1.16701	0.0785929	0.289252	0.679091	1.47256	3.4572	12.7238	1.839107	0.2059909	0.0764691	0.0132477	0.0186413	0.0440498	0.00997887	0.00387533	0.00222329	0.00286003	0.00406532	0.0263819	0.0118274	0.00217107	0.00643068	0.00306736	0.0396136	0.00847201	0.00702748	0.0104097	0.029352	0.0593251	0.00761318	0.00741005	0.00607057	0.0232287	0.00830907	0.013155	0.00498575	0.0250418	0.0246189	0.0472929	0.00342498	0.00542215	0.0298765	0.00701529	0.0136262	0.0120433	0.00659199	0.00374375	0.0565115	0.0359061	0.0172984	0.00258516	0.0055419	0.0252328	0.136953	0.0295441	0.0076731	0.00593957	0.0270462	0.00497733	0.0158319	1.510236
15552	-781.5353	-853.2202	71.68494	0.0232359	0.111688	0.12122	0.197484	0.000253677	0.00702049	0.00542844	0.00844385	0.0120604	0.0160382	0.0665766	0.00860187	0.0167071	0.00756582	0.0290739	0.00208737	0.01159	0.0106403	0.0391314	0.07144	0.0199912	0.0131476	0.00192146	0.012887	0.00359246	0.0115279	0.0155673	0.0132361	0.0152673	0.00320305	0.0159726	0.0300522	0.00264838	0.0412776	0.00572489	0.0163975	0.0473282	0.0161729	0.0324984	0.0191792	0.210729	0.00114949	0.003893	0.0587782	0.0022735	0.0162496	0.23093	0.0221717	0.0245694	0.00110869	0.0461673	0.363602	1.25927	0.0556419	0.244416	0.644329	1.552	4.09139	17.9721	2.088815	0.1176346	0.0134943	0.0648635	0.0703989	0.114689	0.000147324	0.00407718	0.00315259	0.0049038	0.00700413	0.00931425	0.0386646	0.00499557	0.00970273	0.00439388	0.0168848	0.00121224	0.00673091	0.0061794	0.0227257	0.041489	0.01161	0.0076355	0.0011159	0.00748419	0.00208633	0.00669488	0.00904077	0.0076869	0.00886656	0.00186018	0.00927617	0.0174529	0.00153806	0.0239721	0.00332475	0.00952293	0.027486	0.00939249	0.0188736	0.0111384	0.122382	0.00066757	0.00226087	0.0341357	0.00132034	0.009437	0.134114	0.0128763	0.0142688	0.000643876	0.0268118	1.721901
15588	-775.3913	-847.8662	72.47492	0.0264844	0.0292177	0.0406533	0.0540021	0.00141731	0.00728411	0.00322304	0.0140064	0.00397521	0.00763027	0.025236	0.00128791	0.00557274	0.00673909	0.0406649	0.0108391	0.00621336	0.0424968	0.0539228	0.026487	0.0104882	0.00600568	0.00643342	0.0226599	0.015445	0.006559	0.011392	0.00480356	0.0165585	0.028676	0.011162	0.0149568	0.00276939	0.0273276	0.0246579	0.00894099	0.0515108	0.0235809	0.0150259	0.00246643	0.118562	0.014488	0.0182609	0.0573888	0.00647737	0.0418357	0.140694	0.0704651	0.00905386	0.00170877	0.0129041	0.462556	1.21896	0.0792899	0.2905	0.680004	1.47058	3.44234	12.6119	1.832722	0.1545983	0.0218769	0.0241346	0.0335808	0.0446073	0.00117074	0.00601688	0.00266232	0.0115697	0.00328364	0.00630282	0.0208456	0.00106385	0.00460324	0.00556668	0.0335904	0.00895338	0.00513242	0.0351036	0.0445418	0.021879	0.00866356	0.00496087	0.00531419	0.0187177	0.0127581	0.00541793	0.00941015	0.00396788	0.0136778	0.0236872	0.00922014	0.0123547	0.0022876	0.0225734	0.0203681	0.00738552	0.0425494	0.0194785	0.0124119	0.00203734	0.0979355	0.0119675	0.015084	0.0474048	0.00535049	0.0345575	0.116217	0.0582062	0.00747875	0.0014115	0.0106592	1.210611
15624	-783.0838	-855.3278	72.24399	0.0445635	0.0211284	0.0765951	0.030387	0.000738926	0.0107355	0.00562893	0.00352946	0.000436156	0.0162912	0.0247772	0.00414776	0.0105071	0.00214674	0.0583055	0.0360086	0.00737128	0.0493241	0.0196935	0.0658044	0.0825493	0.0529364	0.00766116	0.00476982	0.0273694	0.00824483	0.0135661	0.0215463	0.0564621	0.020165	0.0215556	0.00722962	0.0048465	0.0102537	0.00763707	0.0106473	0.0343348	0.0222619	0.00893286	0.00577555	0.108289	0.00138983	0.0303403	0.0701883	0.048844	0.0138325	0.167543	0.0644302	0.00534305	0.000431231	0.013236	0.337391	1.26995	0.0672635	0.268105	0.663196	1.50785	3.72988	14.8669	1.951662	0.1082369	0.0309311	0.014665	0.0531639	0.0210913	0.000512882	0.00745138	0.00390699	0.00244977	0.000302732	0.0113076	0.0171976	0.00287892	0.0072929	0.00149003	0.0404693	0.0249932	0.00511634	0.0342354	0.0136691	0.0456742	0.0572967	0.0367427	0.00531754	0.00331069	0.0189968	0.00572266	0.00941608	0.0149551	0.0391898	0.0139963	0.0149615	0.00501802	0.00336391	0.00711698	0.00530082	0.00739017	0.0238315	0.0154518	0.00620022	0.00400876	0.0751627	0.000964666	0.0210589	0.0487171	0.0339022	0.00960104	0.11629	0.0447204	0.00370856	0.000299313	0.00918701	1.440733
15660	-784.2202	-855.7973	71.57716	0.0791689	0.0404535	0.110015	0.0779453	0.00535036	0.00911101	0.00789006	0.0136707	0.0278673	0.0544741	0.0302918	0.0138165	0.0104828	0.00464587	0.121308	0.0120872	0.0033029	0.118304	0.00753303	0.0737669	0.0288798	0.0227439	0.0126908	0.0507143	0.0675203	0.00484253	0.0423662	0.00822964	0.0811578	0.0713802	0.00937412	0.0344932	0.000531848	0.00934051	0.000139174	0.0217614	0.0309124	0.0300542	0.00912551	0.168944	0.0351446	0.00886269	0.020608	0.0684772	0.1964	0.0817566	0.0171061	0.0424938	0.0430187	0.00147059	0.0285866	0.216068	1.31938	0.071544	0.276295	0.669451	1.49376	3.61932	13.9774	1.907052	0.06671905	0.0382345	0.019537	0.0531317	0.0376436	0.00258395	0.00440015	0.00381049	0.00660227	0.0134585	0.0263082	0.0146294	0.00667267	0.00506267	0.00224372	0.0585854	0.00583748	0.00159513	0.0571349	0.00363807	0.0356256	0.0139475	0.0109842	0.00612901	0.0244924	0.0326089	0.0023387	0.0204607	0.0039745	0.0391951	0.034473	0.00452722	0.0166585	0.000256855	0.00451099	6.7214e-05	0.0105096	0.0149291	0.0145146	0.00440715	0.0815913	0.0169731	0.00428023	0.0099526	0.033071	0.0948513	0.0394842	0.00826137	0.0205223	0.0207758	0.000710218	0.0138059	2.070613
